first_party_name,first_party,device,third_party,third_party_name,Tracking/Other,Category,consent,subscription
Grok,"grok.com, x.ai",browser,m.stripe.com,Stripe,Tracking,In-app Payments,Reject All,No Auth
Grok,"grok.com, x.ai",browser,m.stripe.com,Stripe,Tracking,In-app Payments,Reject All,Free
Grok,"grok.com, x.ai",browser,m.stripe.com,Stripe,Tracking,In-app Payments,Reject All,Premium
Grok,"grok.com, x.ai",browser,m.stripe.network,Stripe,Tracking,In-app Payments,Reject All,No Auth
Grok,"grok.com, x.ai",browser,m.stripe.network,Stripe,Tracking,In-app Payments,Reject All,Free
Grok,"grok.com, x.ai",browser,m.stripe.network,Stripe,Tracking,In-app Payments,Reject All,Premium
Grok,"grok.com, x.ai",browser,privacyportal.onetrust.com,OneTrust,Tracking,CDP,Reject All,No Auth
Grok,"grok.com, x.ai",browser,privacyportal.onetrust.com,OneTrust,Tracking,CDP,Reject All,Free
Grok,"grok.com, x.ai",browser,privacyportal.onetrust.com,OneTrust,Tracking,CDP,Reject All,Premium
Grok,"grok.com, x.ai",browser,static.cloudflareinsights.com,First-Party,,,Reject All,No Auth
Grok,"grok.com, x.ai",browser,static.cloudflareinsights.com,First-Party,,,Reject All,Free
Grok,"grok.com, x.ai",browser,static.cloudflareinsights.com,First-Party,,,Reject All,Premium
Grok,"grok.com, x.ai",browser,t0.gstatic.com,Google Cloud,,,Reject All,Free
Grok,"grok.com, x.ai",browser,t0.gstatic.com,Google Cloud,,,Reject All,Premium
Grok,"grok.com, x.ai",browser,t1.gstatic.com,Google Cloud,,,Reject All,Free
Grok,"grok.com, x.ai",browser,t1.gstatic.com,Google Cloud,,,Reject All,Premium
Grok,"grok.com, x.ai",browser,t2.gstatic.com,Google Cloud,,,Reject All,Free
Grok,"grok.com, x.ai",browser,t2.gstatic.com,Google Cloud,,,Reject All,Premium
Grok,"grok.com, x.ai",browser,t3.gstatic.com,Google Cloud,,,Reject All,Free
Grok,"grok.com, x.ai",browser,t3.gstatic.com,Google Cloud,,,Reject All,Premium
Grok,"grok.com, x.ai",browser,www.google.com,Google Search,Tracking,Analytics and Advertising,Reject All,Free
Grok,"grok.com, x.ai",browser,www.google.com,Google Search,Tracking,Analytics and Advertising,Reject All,Premium
Grok,"grok.com, x.ai",browser,www.googletagmanager.com,Google Tag Manager,Tracking,Analytics and Advertising,Reject All,No Auth
Grok,"grok.com, x.ai",browser,www.googletagmanager.com,Google Tag Manager,Tracking,Analytics and Advertising,Reject All,Free
Grok,"grok.com, x.ai",browser,www.googletagmanager.com,Google Tag Manager,Tracking,Analytics and Advertising,Reject All,Premium
Meta AI,"meta.ai, meta.com",browser,scontent-mad1-1.xx.fbcdn.net,Meta,Tracking,Analytics and Advertising,Accept All,Free
Meta AI,"meta.ai, meta.com",browser,star.c10r.facebook.com,First-Party,,,Accept All,Free
Meta AI,"meta.ai, meta.com",browser,static.xx.fbcdn.net,Meta,Tracking,Analytics and Advertising,Accept All,Free
Meta AI,"meta.ai, meta.com",browser,www.facebook.com,First-Party,,,Accept All,Free
Meta AI,"meta.ai, meta.com",browser,www.instagram.com,First-Party,,,Accept All,Free
Meta AI,"meta.ai, meta.com",browser,dgw.c10r.facebook.com,First-Party,,,Accept All,Free
Meta AI,"meta.ai, meta.com",mobile,b-www.facebook.com,Meta,Tracking,Analytics and Advertising,No consent banner,Free
Meta AI,"meta.ai, meta.com",mobile,firebaselogging.googleapis.com,Google Firebase,Tracking,Analytics and Advertising,No consent banner,Free
Meta AI,"meta.ai, meta.com",mobile,scontent-mad1-1.xx.fbcdn.net,Meta,Tracking,Analytics and Advertising,No consent banner,Free
Meta AI,"meta.ai, meta.com",mobile,scontent-mad2-1.xx.fbcdn.net,Meta,Tracking,Analytics and Advertising,No consent banner,Free
Meta AI,"meta.ai, meta.com",mobile,scontent.xx.fbcdn.net,Meta,Tracking,Analytics and Advertising,No consent banner,Free
Meta AI,"meta.ai, meta.com",mobile,star.c10r.facebook.com,First-Party,,,No consent banner,No Auth
Meta AI,"meta.ai, meta.com",mobile,star.c10r.facebook.com,First-Party,,,No consent banner,Free
Meta AI,"meta.ai, meta.com",browser,scontent-mad1-1.xx.fbcdn.net,Meta,Tracking,Analytics and Advertising,Reject All,Free
Meta AI,"meta.ai, meta.com",browser,star.c10r.facebook.com,First-Party,,,Reject All,Free
Meta AI,"meta.ai, meta.com",browser,static.xx.fbcdn.net,Meta,Tracking,Analytics and Advertising,Reject All,Free
Meta AI,"meta.ai, meta.com",browser,www.facebook.com,First-Party,,,Reject All,Free
Meta AI,"meta.ai, meta.com",browser,www.instagram.com,First-Party,,,Reject All,Free
Meta AI,"meta.ai, meta.com",browser,dgw.c10r.facebook.com,First-Party,,,Reject All,Free
Mistral,"mistral.ai, mistral.com",browser,accounts.google.com,Google Accounts,Tracking,Authentication,Accept All,Free
Mistral,"mistral.ai, mistral.com",browser,accounts.google.com,Google Accounts,Tracking,Authentication,Accept All,Premium
Mistral,"mistral.ai, mistral.com",mobile,exp.host,Other,,,Accept All,Free
Mistral,"mistral.ai, mistral.com",mobile,firebaseinstallations.googleapis.com,Google Firebase,Tracking,Analytics and Advertising,Accept All,No Auth
Mistral,"mistral.ai, mistral.com",mobile,firebaseinstallations.googleapis.com,Google Firebase,Tracking,Analytics and Advertising,Accept All,Free
Mistral,"mistral.ai, mistral.com",browser,lh3.googleusercontent.com,Google User Content,Tracking,CMP,Accept All,Free
Mistral,"mistral.ai, mistral.com",browser,lh3.googleusercontent.com,Google User Content,Tracking,CMP,Accept All,Premium
Mistral,"mistral.ai, mistral.com",mobile,o.expo.dev,Other,,,Accept All,Free
Mistral,"mistral.ai, mistral.com",mobile,o4507101628137472.ingest.de.sentry.io,Sentry,Tracking,Analytics and Advertising,Accept All,No Auth
Mistral,"mistral.ai, mistral.com",mobile,o4507101628137472.ingest.de.sentry.io,Sentry,Tracking,Analytics and Advertising,Accept All,Free
Mistral,"mistral.ai, mistral.com",browser,static-assets.mistralai.com,First-Party,,,Accept All,Free
Mistral,"mistral.ai, mistral.com",browser,static-assets.mistralai.com,First-Party,,,Accept All,Premium
Mistral,"mistral.ai, mistral.com",mobile,t0.gstatic.com,Google Cloud,,,Accept All,Free
Mistral,"mistral.ai, mistral.com",mobile,t1.gstatic.com,Google Cloud,,,Accept All,Free
Mistral,"mistral.ai, mistral.com",mobile,t2.gstatic.com,Google Cloud,,,Accept All,Free
Mistral,"mistral.ai, mistral.com",mobile,t3.gstatic.com,Google Cloud,,,Accept All,Free
Mistral,"mistral.ai, mistral.com",mobile,u.expo.dev,Expo,Cloud/CDN,,Accept All,No Auth
Mistral,"mistral.ai, mistral.com",mobile,u.expo.dev,Expo,Cloud/CDN,,Accept All,Free
Mistral,"mistral.ai, mistral.com",mobile,www.google.com,Google Search,Tracking,Analytics and Advertising,Accept All,Free
Mistral,"mistral.ai, mistral.com",mobile,firebaseinstallations.googleapis.com,Google APIs,Tracking,Analytics and Advertising,Accept All,Premium
Mistral,"mistral.ai, mistral.com",mobile,u.expo.dev,Expo,Cloud/CDN,,Accept All,Premium
Mistral,"mistral.ai, mistral.com",mobile,o4507101628137472.ingest.de.sentry.io,Sentry,Tracking,Analytics and Advertising,Accept All,Premium
Mistral,"mistral.ai, mistral.com",mobile,o.expo.dev,Expo,Cloud/CDN,,Accept All,Premium
Mistral,"mistral.ai, mistral.com",mobile,exp.host,Expo,Cloud/CDN,,Accept All,Premium
Mistral,"mistral.ai, mistral.com",mobile,www.google.com,Google Search,Tracking,Analytics and Advertising,Accept All,Premium
Mistral,"mistral.ai, mistral.com",mobile,t1.gstatic.com,Google Cloud,,,Accept All,Premium
Mistral,"mistral.ai, mistral.com",mobile,t0.gstatic.com,Google Cloud,,,Accept All,Premium
Mistral,"mistral.ai, mistral.com",mobile,t3.gstatic.com,Google Cloud,,,Accept All,Premium
Mistral,"mistral.ai, mistral.com",browser,play.google.com,Other,,,Accept All,No Auth
Mistral,"mistral.ai, mistral.com",browser,static.cloudflareinsights.com,First-Party,,,Accept All,No Auth
Mistral,"mistral.ai, mistral.com",browser,widget.intercom.io,Intercom,Tracking,Customer Support,Accept All,No Auth
Mistral,"mistral.ai, mistral.com",browser,js.intercomcdn.com,Intercom,Tracking,Authentication,Accept All,No Auth
Mistral,"mistral.ai, mistral.com",browser,api-iam.eu.intercom.io,Intercom,Tracking,,Accept All,No Auth
Mistral,"mistral.ai, mistral.com",browser,nexus-europe-websocket.intercom.io,Intercom,Tracking,,Accept All,No Auth
Mistral,"mistral.ai, mistral.com",browser,static.cloudflareinsights.com,First-Party,,,Accept All,Free
Mistral,"mistral.ai, mistral.com",browser,widget.intercom.io,Intercom,Tracking,Customer Support,Accept All,Free
Mistral,"mistral.ai, mistral.com",browser,js.intercomcdn.com,Intercom,Tracking,Authentication,Accept All,Free
Mistral,"mistral.ai, mistral.com",browser,api-iam.eu.intercom.io,Intercom,,,Accept All,Free
Mistral,"mistral.ai, mistral.com",browser,nexus-europe-websocket.intercom.io,Intercom,Tracking,,Accept All,Free
Mistral,"mistral.ai, mistral.com",browser,o4507101628137472.ingest.de.sentry.io,Sentry,Tracking,Analytics and Advertising,Accept All,Free
Mistral,"mistral.ai, mistral.com",browser,www.gstatic.com,Google Cloud,,,Accept All,Free
Mistral,"mistral.ai, mistral.com",browser,fonts.gstatic.com,Google API,,,Accept All,Free
Mistral,"mistral.ai, mistral.com",browser,accounts.youtube.com,Google Accounts,Tracking,Authentication,Accept All,Free
Mistral,"mistral.ai, mistral.com",browser,play.google.com,Other,,,Accept All,Free
Mistral,"mistral.ai, mistral.com",browser,www.google.com,Google Search,Tracking,Analytics and Advertising,Accept All,Free
Mistral,"mistral.ai, mistral.com",browser,accounts.google.es,Google Accounts,Tracking,Authentication,Accept All,Free
Mistral,"mistral.ai, mistral.com",browser,play.google.com,Other,,,Accept All,Premium
Mistral,"mistral.ai, mistral.com",browser,static.cloudflareinsights.com,First-Party,,,Accept All,Premium
Mistral,"mistral.ai, mistral.com",browser,widget.intercom.io,Intercom,Tracking,Customer Support,Accept All,Premium
Mistral,"mistral.ai, mistral.com",browser,js.intercomcdn.com,Intercom,Tracking,Authentication,Accept All,Premium
Mistral,"mistral.ai, mistral.com",browser,api-iam.eu.intercom.io,Intercom,Tracking,,Accept All,Premium
Mistral,"mistral.ai, mistral.com",browser,nexus-europe-websocket.intercom.io,Intercom,Tracking,,Accept All,Premium
Mistral,"mistral.ai, mistral.com",browser,o4507101628137472.ingest.de.sentry.io,Sentry,Tracking,Analytics and Advertising,Accept All,Premium
Mistral,"mistral.ai, mistral.com",browser,www.gstatic.com,Google Cloud,,,Accept All,Premium
Mistral,"mistral.ai, mistral.com",browser,fonts.gstatic.com,Google API,,,Accept All,Premium
Mistral,"mistral.ai, mistral.com",browser,accounts.youtube.com,Google Accounts,Tracking,Authentication,Accept All,Premium
Mistral,"mistral.ai, mistral.com",browser,www.google.com,Google Search,Tracking,Analytics and Advertising,Accept All,Premium
Mistral,"mistral.ai, mistral.com",browser,accounts.google.es,Google Accounts,Tracking,Authentication,Accept All,Premium
Mistral,"mistral.ai, mistral.com",mobile,firebaseinstallations.googleapis.com,Google Firebase,Tracking,Analytics and Advertising,Ignore Consent,No Auth
Mistral,"mistral.ai, mistral.com",mobile,o4507101628137472.ingest.de.sentry.io,Sentry,Tracking,Analytics and Advertising,Ignore Consent,No Auth
Mistral,"mistral.ai, mistral.com",mobile,u.expo.dev,Expo,Cloud/CDN,,Ignore Consent,No Auth
Perplexity,perplexity.ai,browser,accounts.google.com,Google Accounts,Tracking,Authentication,Accept All,No Auth
Perplexity,perplexity.ai,browser,accounts.google.com,Google Accounts,Tracking,Authentication,Accept All,Free
Perplexity,perplexity.ai,browser,accounts.google.com,Google Accounts,Tracking,Authentication,Accept All,Premium
Perplexity,perplexity.ai,browser,browser-intake-datadoghq.com,Datadog,Tracking,,Accept All,No Auth
Perplexity,perplexity.ai,browser,browser-intake-datadoghq.com,Datadog,Tracking,,Accept All,Free
Perplexity,perplexity.ai,browser,browser-intake-datadoghq.com,Datadog,Tracking,,Accept All,Premium
Perplexity,perplexity.ai,browser,fonts.gstatic.com,Google API,,,Accept All,No Auth
Perplexity,perplexity.ai,browser,fonts.gstatic.com,Google API,,,Accept All,Free
Perplexity,perplexity.ai,browser,fonts.gstatic.com,Google API,,,Accept All,Premium
Perplexity,perplexity.ai,browser,fscdn.eppo.cloud,Other,,,Accept All,No Auth
Perplexity,perplexity.ai,browser,fscdn.eppo.cloud,Other,,,Accept All,Free
Perplexity,perplexity.ai,browser,fscdn.eppo.cloud,Other,,,Accept All,Premium
Perplexity,perplexity.ai,browser,ogads-pa.clients6.google.com,Google Ads,Tracking,Analytics and Advertising,Accept All,No Auth
Perplexity,perplexity.ai,browser,ogads-pa.clients6.google.com,Google Ads,Tracking,Analytics and Advertising,Accept All,Free
Perplexity,perplexity.ai,browser,ogads-pa.clients6.google.com,Google Ads,Tracking,Analytics and Advertising,Accept All,Premium
Perplexity,perplexity.ai,browser,perplexity-ai.cloudflareaccess.com,First-party,,,Accept All,No Auth
Perplexity,perplexity.ai,browser,perplexity-ai.cloudflareaccess.com,First-party,,,Accept All,Free
Perplexity,perplexity.ai,browser,perplexity-ai.cloudflareaccess.com,First-party,,,Accept All,Premium
Perplexity,perplexity.ai,browser,play.google.com,Other,,,Accept All,Free
Perplexity,perplexity.ai,browser,play.google.com,Other,,,Accept All,Premium
Perplexity,perplexity.ai,browser,sdk-api-v1.singular.net,Singular,Tracking,Analytics and Advertising,Accept All,No Auth
Perplexity,perplexity.ai,browser,sdk-api-v1.singular.net,Singular,Tracking,Analytics and Advertising,Accept All,Free
Perplexity,perplexity.ai,browser,sdk-api-v1.singular.net,Singular,Tracking,Analytics and Advertising,Accept All,Premium
Perplexity,perplexity.ai,browser,static.cloudflareinsights.com,First-Party,,,Accept All,No Auth
Perplexity,perplexity.ai,browser,static.cloudflareinsights.com,First-Party,,,Accept All,Free
Perplexity,perplexity.ai,browser,static.cloudflareinsights.com,First-Party,,,Accept All,Premium
Perplexity,perplexity.ai,browser,t0.gstatic.com,Google Cloud,,,Accept All,No Auth
Perplexity,perplexity.ai,browser,t0.gstatic.com,Google Cloud,,,Accept All,Free
Perplexity,perplexity.ai,browser,t0.gstatic.com,Google Cloud,,,Accept All,Premium
Perplexity,perplexity.ai,browser,t1.gstatic.com,Google Cloud,,,Accept All,No Auth
Perplexity,perplexity.ai,browser,t1.gstatic.com,Google Cloud,,,Accept All,Free
Perplexity,perplexity.ai,browser,t2.gstatic.com,Google Cloud,,,Accept All,No Auth
Perplexity,perplexity.ai,browser,t2.gstatic.com,Google Cloud,,,Accept All,Free
Perplexity,perplexity.ai,browser,t2.gstatic.com,Google Cloud,,,Accept All,Premium
Perplexity,perplexity.ai,browser,t3.gstatic.com,Google Cloud,,,Accept All,No Auth
Perplexity,perplexity.ai,browser,t3.gstatic.com,Google Cloud,,,Accept All,Free
Perplexity,perplexity.ai,browser,t3.gstatic.com,Google Cloud,,,Accept All,Premium
Perplexity,perplexity.ai,browser,www.dubcdn.com,Dub,Tracking,Analytics and Advertising,Accept All,Free
Perplexity,perplexity.ai,browser,www.dubcdn.com,Dub,Tracking,Analytics and Advertising,Accept All,Premium
Perplexity,perplexity.ai,browser,www.google.com,Google Search,Tracking,Analytics and Advertising,Accept All,No Auth
Perplexity,perplexity.ai,browser,www.google.com,Google Search,Tracking,Analytics and Advertising,Accept All,Free
Perplexity,perplexity.ai,browser,www.google.com,Google Search,Tracking,Analytics and Advertising,Accept All,Premium
Perplexity,perplexity.ai,browser,www.googleadservices.com,Google Ads,Tracking,Analytics and Advertising,Accept All,No Auth
Perplexity,perplexity.ai,browser,www.googleadservices.com,Google Ads,Tracking,Analytics and Advertising,Accept All,Free
Perplexity,perplexity.ai,browser,www.googleadservices.com,Google Ads,Tracking,Analytics and Advertising,Accept All,Premium
Perplexity,perplexity.ai,browser,www.googletagmanager.com,Google Tag Manager,Tracking,Analytics and Advertising,Accept All,No Auth
Perplexity,perplexity.ai,browser,www.googletagmanager.com,Google Tag Manager,Tracking,Analytics and Advertising,Accept All,Free
Perplexity,perplexity.ai,browser,www.googletagmanager.com,Google Tag Manager,Tracking,Analytics and Advertising,Accept All,Premium
Perplexity,perplexity.ai,browser,www.gstatic.com,Google Cloud,,,Accept All,No Auth
Perplexity,perplexity.ai,browser,www.gstatic.com,Google Cloud,,,Accept All,Free
Perplexity,perplexity.ai,browser,www.gstatic.com,Google Cloud,,,Accept All,Premium
Perplexity,perplexity.ai,browser,accounts.google.com,Google Accounts,Tracking,Authentication,Ignore Consent,No Auth
Perplexity,perplexity.ai,browser,accounts.google.com,Google Accounts,Tracking,Authentication,Ignore Consent,Free
Perplexity,perplexity.ai,browser,accounts.google.com,Google Accounts,Tracking,Authentication,Ignore Consent,Premium
Perplexity,perplexity.ai,browser,browser-intake-datadoghq.com,Datadog,Tracking,,Ignore Consent,No Auth
Perplexity,perplexity.ai,browser,browser-intake-datadoghq.com,Datadog,Tracking,,Ignore Consent,Free
Perplexity,perplexity.ai,browser,browser-intake-datadoghq.com,Datadog,Tracking,,Ignore Consent,Premium
Perplexity,perplexity.ai,browser,fonts.gstatic.com,Google API,,,Ignore Consent,No Auth
Perplexity,perplexity.ai,browser,fonts.gstatic.com,Google API,,,Ignore Consent,Free
Perplexity,perplexity.ai,browser,fonts.gstatic.com,Google API,,,Ignore Consent,Premium
Perplexity,perplexity.ai,browser,fscdn.eppo.cloud,Other,,,Ignore Consent,No Auth
Perplexity,perplexity.ai,browser,fscdn.eppo.cloud,Other,,,Ignore Consent,Free
Perplexity,perplexity.ai,browser,fscdn.eppo.cloud,Other,,,Ignore Consent,Premium
Perplexity,perplexity.ai,browser,ogads-pa.clients6.google.com,Google Ads,Tracking,Analytics and Advertising,Ignore Consent,No Auth
Perplexity,perplexity.ai,browser,ogads-pa.clients6.google.com,Google Ads,Tracking,Analytics and Advertising,Ignore Consent,Free
Perplexity,perplexity.ai,browser,ogads-pa.clients6.google.com,Google Ads,Tracking,Analytics and Advertising,Ignore Consent,Premium
Perplexity,perplexity.ai,browser,perplexity-ai.cloudflareaccess.com,First-party,,,Ignore Consent,No Auth
Perplexity,perplexity.ai,browser,perplexity-ai.cloudflareaccess.com,First-party,,,Ignore Consent,Free
Perplexity,perplexity.ai,browser,perplexity-ai.cloudflareaccess.com,First-party,,,Ignore Consent,Premium
Perplexity,perplexity.ai,browser,static.cloudflareinsights.com,First-Party,,,Ignore Consent,No Auth
Perplexity,perplexity.ai,browser,static.cloudflareinsights.com,First-Party,,,Ignore Consent,Free
Perplexity,perplexity.ai,browser,static.cloudflareinsights.com,First-Party,,,Ignore Consent,Premium
Perplexity,perplexity.ai,browser,t0.gstatic.com,Google Cloud,,,Ignore Consent,No Auth
Perplexity,perplexity.ai,browser,t0.gstatic.com,Google Cloud,,,Ignore Consent,Free
Perplexity,perplexity.ai,browser,t0.gstatic.com,Google Cloud,,,Ignore Consent,Premium
Perplexity,perplexity.ai,browser,t1.gstatic.com,Google Cloud,,,Ignore Consent,No Auth
Perplexity,perplexity.ai,browser,t1.gstatic.com,Google Cloud,,,Ignore Consent,Free
Perplexity,perplexity.ai,browser,t2.gstatic.com,Google Cloud,,,Ignore Consent,No Auth
Perplexity,perplexity.ai,browser,t2.gstatic.com,Google Cloud,,,Ignore Consent,Premium
Perplexity,perplexity.ai,browser,t3.gstatic.com,Google Cloud,,,Ignore Consent,No Auth
Perplexity,perplexity.ai,browser,t3.gstatic.com,Google Cloud,,,Ignore Consent,Free
Perplexity,perplexity.ai,browser,t3.gstatic.com,Google Cloud,,,Ignore Consent,Premium
Perplexity,perplexity.ai,browser,www.dubcdn.com,Dub,Tracking,Analytics and Advertising,Ignore Consent,Free
Perplexity,perplexity.ai,browser,www.dubcdn.com,Dub,Tracking,Analytics and Advertising,Ignore Consent,Premium
Perplexity,perplexity.ai,browser,www.google.com,Google Search,Tracking,Analytics and Advertising,Ignore Consent,No Auth
Perplexity,perplexity.ai,browser,www.google.com,Google Search,Tracking,Analytics and Advertising,Ignore Consent,Free
Perplexity,perplexity.ai,browser,www.google.com,Google Search,Tracking,Analytics and Advertising,Ignore Consent,Premium
Perplexity,perplexity.ai,browser,www.googleadservices.com,Google Ads,Tracking,Analytics and Advertising,Ignore Consent,No Auth
Perplexity,perplexity.ai,browser,www.googleadservices.com,Google Ads,Tracking,Analytics and Advertising,Ignore Consent,Free
Perplexity,perplexity.ai,browser,www.googleadservices.com,Google Ads,Tracking,Analytics and Advertising,Ignore Consent,Premium
Perplexity,perplexity.ai,browser,www.googletagmanager.com,Google Tag Manager,Tracking,Analytics and Advertising,Ignore Consent,No Auth
Perplexity,perplexity.ai,browser,www.googletagmanager.com,Google Tag Manager,Tracking,Analytics and Advertising,Ignore Consent,Free
Perplexity,perplexity.ai,browser,www.googletagmanager.com,Google Tag Manager,Tracking,Analytics and Advertising,Ignore Consent,Premium
Perplexity,perplexity.ai,browser,www.gstatic.com,Google Cloud,,,Ignore Consent,No Auth
Perplexity,perplexity.ai,browser,www.gstatic.com,Google Cloud,,,Ignore Consent,Free
Perplexity,perplexity.ai,browser,www.gstatic.com,Google Cloud,,,Ignore Consent,Premium
Perplexity,perplexity.ai,mobile,api.revenuecat.com,RevenueCat,Tracking,In-app Payments,No consent banner,Free
Perplexity,perplexity.ai,mobile,api.revenuecat.com,RevenueCat,Tracking,In-app Payments,No consent banner,Premium
Perplexity,perplexity.ai,mobile,attest-764000501.us-east-1.elb.amazonaws.com,AWS,Cloud/CDN,,No consent banner,Premium
Perplexity,perplexity.ai,mobile,cdn.cookielaw.org,OneTrust,Tracking,CMP,No consent banner,No Auth
Perplexity,perplexity.ai,mobile,cdn.macmillan.org.uk,Other,,,No consent banner,No Auth
Perplexity,perplexity.ai,mobile,chromeupboarding-pa.googleapis.com,Other,,,No consent banner,Free
Perplexity,perplexity.ai,mobile,connectivitycheck.gstatic.com,Other,,,No consent banner,No Auth
Perplexity,perplexity.ai,mobile,connectivitycheck.gstatic.com,Other,,,No consent banner,Free
Perplexity,perplexity.ai,mobile,connectivitycheck.gstatic.com,Other,,,No consent banner,Premium
Perplexity,perplexity.ai,mobile,dev.visualwebsiteoptimizer.com,Wingify,Tracking,Analytics and Advertising,No consent banner,No Auth
Perplexity,perplexity.ai,mobile,firebase-settings.crashlytics.com,Google Firebase,Tracking,Analytics and Advertising,No consent banner,No Auth
Perplexity,perplexity.ai,mobile,firebase-settings.crashlytics.com,Google Firebase,Tracking,Analytics and Advertising,No consent banner,Free
Perplexity,perplexity.ai,mobile,firebase-settings.crashlytics.com,Google Firebase,Tracking,Analytics and Advertising,No consent banner,Premium
Perplexity,perplexity.ai,mobile,firebaseinstallations.googleapis.com,Google Firebase,Tracking,Analytics and Advertising,No consent banner,No Auth
Perplexity,perplexity.ai,mobile,firebaseinstallations.googleapis.com,Google Firebase,Tracking,Analytics and Advertising,No consent banner,Free
Perplexity,perplexity.ai,mobile,firebaseinstallations.googleapis.com,Google Firebase,Tracking,Analytics and Advertising,No consent banner,Premium
Perplexity,perplexity.ai,mobile,firebaselogging-pa.googleapis.com,Google Firebase,Tracking,Analytics and Advertising,No consent banner,No Auth
Perplexity,perplexity.ai,mobile,firebaselogging-pa.googleapis.com,Google Firebase,Tracking,Analytics and Advertising,No consent banner,Free
Perplexity,perplexity.ai,mobile,firebaselogging-pa.googleapis.com,Google Firebase,Tracking,Analytics and Advertising,No consent banner,Premium
Perplexity,perplexity.ai,mobile,firebaselogging.googleapis.com,Google Firebase,Tracking,Analytics and Advertising,No consent banner,Free
Perplexity,perplexity.ai,mobile,firebaselogging.googleapis.com,Google Firebase,Tracking,Analytics and Advertising,No consent banner,Premium
Perplexity,perplexity.ai,mobile,firebaseremoteconfig.googleapis.com,Google Firebase,Tracking,Analytics and Advertising,No consent banner,No Auth
Perplexity,perplexity.ai,mobile,firebaseremoteconfig.googleapis.com,Google Firebase,Tracking,Analytics and Advertising,No consent banner,Free
Perplexity,perplexity.ai,mobile,firebaseremoteconfig.googleapis.com,Google Firebase,Tracking,Analytics and Advertising,No consent banner,Premium
Perplexity,perplexity.ai,mobile,geller-pa.googleapis.com,Google APIs,Tracking,Analytics and Advertising,No consent banner,Free
Perplexity,perplexity.ai,mobile,geller-pa.googleapis.com,Google APIs,Tracking,Analytics and Advertising,No consent banner,Premium
Perplexity,perplexity.ai,mobile,geolocation.onetrust.com,OneTrust,Tracking,CMP,No consent banner,No Auth
Perplexity,perplexity.ai,mobile,imagedelivery.net,First-party,,,No consent banner,No Auth
Perplexity,perplexity.ai,mobile,imagedelivery.net,First-party,,,No consent banner,Free
Perplexity,perplexity.ai,mobile,imagedelivery.net,First-party,,,No consent banner,Premium
Perplexity,perplexity.ai,mobile,m.stripe.com,Stripe,Tracking,In-app Payments,No consent banner,No Auth
Perplexity,perplexity.ai,mobile,m.stripe.com,Stripe,Tracking,In-app Payments,No consent banner,Free
Perplexity,perplexity.ai,mobile,m.stripe.com,Stripe,Tracking,In-app Payments,No consent banner,Premium
Perplexity,perplexity.ai,mobile,nxj0g7.fscdn.eppo.cloud,Other,,,No consent banner,No Auth
Perplexity,perplexity.ai,mobile,nxj0g7.fscdn.eppo.cloud,Other,,,No consent banner,Free
Perplexity,perplexity.ai,mobile,nxj0g7.fscdn.eppo.cloud,Other,,,No consent banner,Premium
Perplexity,perplexity.ai,mobile,optimizationguide-pa.googleapis.com,Google APIs,Tracking,Analytics and Advertising,No consent banner,No Auth
Perplexity,perplexity.ai,mobile,optimizationguide-pa.googleapis.com,Google APIs,Tracking,Analytics and Advertising,No consent banner,Free
Perplexity,perplexity.ai,mobile,optimizationguide-pa.googleapis.com,Google APIs,Tracking,Analytics and Advertising,No consent banner,Premium
Perplexity,perplexity.ai,mobile,people-pa.googleapis.com,Google APIs,Tracking,Analytics and Advertising,No consent banner,Free
Perplexity,perplexity.ai,mobile,people-pa.googleapis.com,Google APIs,Tracking,Analytics and Advertising,No consent banner,Premium
Perplexity,perplexity.ai,mobile,play.googleapis.com,Other,,,No consent banner,No Auth
Perplexity,perplexity.ai,mobile,play.googleapis.com,Other,,,No consent banner,Free
Perplexity,perplexity.ai,mobile,play.googleapis.com,Other,,,No consent banner,Premium
Perplexity,perplexity.ai,mobile,pplx-res.cloudinary.com,Cloudinary,Cloud/CDN,,No consent banner,No Auth
Perplexity,perplexity.ai,mobile,pplx-res.cloudinary.com,Cloudinary,Cloud/CDN,,No consent banner,Free
Perplexity,perplexity.ai,mobile,pplx-res.cloudinary.com,Cloudinary,Cloud/CDN,,No consent banner,Premium
Perplexity,perplexity.ai,mobile,quake-pa.googleapis.com,Google APIs,Tracking,Analytics and Advertising,No consent banner,No Auth
Perplexity,perplexity.ai,mobile,quake-pa.googleapis.com,Google APIs,Tracking,Analytics and Advertising,No consent banner,Premium
Perplexity,perplexity.ai,mobile,sdk-api-v1.singular.net,Singular,Tracking,Analytics and Advertising,No consent banner,No Auth
Perplexity,perplexity.ai,mobile,sdk-api-v1.singular.net,Singular,Tracking,Analytics and Advertising,No consent banner,Free
Perplexity,perplexity.ai,mobile,sdk-api-v1.singular.net,Singular,Tracking,Analytics and Advertising,No consent banner,Premium
Perplexity,perplexity.ai,mobile,t0.gstatic.com,Google Cloud,,,No consent banner,No Auth
Perplexity,perplexity.ai,mobile,t0.gstatic.com,Google Cloud,,,No consent banner,Free
Perplexity,perplexity.ai,mobile,t0.gstatic.com,Google Cloud,,,No consent banner,Premium
Perplexity,perplexity.ai,mobile,t1.gstatic.com,Google Cloud,,,No consent banner,No Auth
Perplexity,perplexity.ai,mobile,t1.gstatic.com,Google Cloud,,,No consent banner,Free
